hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,rating_value,review_count,page_index,in_destination_html,match_type
0785,785,Novotel Paris Les Halles,NOV,NOVOTEL,PARIS,France,8 Place Marguerite de Navarre,75001,https://all.accor.com/hotel/0785/index.fr.shtml,catalog_api,france,NOVOTEL PARIS LES HALLES,PARIS,,,,False,missing
A7L5,A7L5,SO/ Paris Hotel,SO,SO/,PARIS,France,10 rue Agrippa d'Aubigné,75004,https://all.accor.com/hotel/A7L5/index.fr.shtml,catalog_api,france,SO PARIS HOTEL,PARIS,,,,False,missing
A013,A013,ibis Paris Avenue de la République,IBH,IBIS,PARIS,France,14 rue Rampon,75011,https://all.accor.com/hotel/A013/index.fr.shtml,catalog_api,france,IBIS PARIS AVENUE DE LA REPUBLIQUE,PARIS,,,,False,missing
0751,751,ibis Styles Paris République Le Marais,IBS,IBIS STYLES,PARIS,France,"9, rue Leon Jouhaux",75010,https://all.accor.com/hotel/0751/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS REPUBLIQUE LE MARAIS,PARIS,,,,False,missing
B625,B625,Ibis Styles Paris Gare De Lyon Bastille,IBS,IBIS STYLES,PARIS,France,52 Avenue Ledru Rollin,75012,https://all.accor.com/hotel/B625/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS GARE DE LYON BASTILLE,PARIS,,,,False,missing
B6F9,B6F9,Mercure Paris Gare de Lyon Opéra Bastille,MER,MERCURE,PARIS,France,3 Rue Parrot,75012,https://all.accor.com/hotel/B6F9/index.fr.shtml,catalog_api,france,MERCURE PARIS GARE DE LYON OPERA BASTILLE,PARIS,,,,False,missing
B8G7,B8G7,Ibis Styles Paris Opéra Lafayette,IBS,IBIS STYLES,PARIS,France,"3, rue de Trévise",75009,https://all.accor.com/hotel/B8G7/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS OPERA LAFAYETTE,PARIS,,,,False,missing
B8G5,B8G5,Mercure Paris Opéra Lafayette,MER,MERCURE,PARIS,France,7 Rue De Trevise,75009,https://all.accor.com/hotel/B8G5/index.fr.shtml,catalog_api,france,MERCURE PARIS OPERA LAFAYETTE,PARIS,,,,False,missing
0981,981,Hôtel Mercure Paris Opéra Faubourg Montmartre,MER,MERCURE,PARIS,France,5  rue de Montyon,75009,https://all.accor.com/hotel/0981/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS OPERA FAUBOURG MONTMARTRE,PARIS,,,,False,missing
B6W6,B6W6,ibis Styles Paris Gare de Lyon TGV,IBS,IBIS STYLES,PARIS,France,28 Bis Boulevard Diderot,75012,https://all.accor.com/hotel/B6W6/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS GARE DE LYON TGV,PARIS,4.6,1104,4.0,True,missing
B5D8,B5D8,ibis Styles Paris Gare de l'Est Magenta,IBS,IBIS STYLES,PARIS,France,4 Rue Sibour,75010,https://all.accor.com/hotel/B5D8/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS GARE DE L EST MAGENTA,PARIS,4.3,804,4.0,True,missing
A9V3,A9V3,ibis Paris Gare de L'Est 10ème,IBH,IBIS,PARIS,France,5 Rue Saint Laurent,75010,https://all.accor.com/hotel/A9V3/index.fr.shtml,catalog_api,france,IBIS PARIS GARE DE L EST 10EME,PARIS,,,,False,missing
0663,663,Sofitel Le Scribe Paris Opéra,SOF,SOFITEL,PARIS,France,1  rue Scribe,75009,https://all.accor.com/hotel/0663/index.fr.shtml,catalog_api,france,SOFITEL LE SCRIBE PARIS OPERA,PARIS,,,,False,missing
0351,351,Hôtel Mercure Paris Montparnasse Raspail,MER,MERCURE,PARIS,France,207 Boulevard Raspail,75014,https://all.accor.com/hotel/0351/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS MONTPARNASSE RASPAIL,PARIS,,,,False,missing
A064,A064,Boutet Bastille Hotel Paris - MGallery Collection,MGA,MGALLERY,PARIS,France,22 24 Rue Faidherbe,75011,https://all.accor.com/hotel/A064/index.fr.shtml,catalog_api,france,BOUTET BASTILLE HOTEL PARIS MGALLERY COLLECTION,PARIS,,,,False,missing
0863,863,ibis Paris Gare du Nord La Fayette 10ème,IBH,IBIS,PARIS,France,"122, rue La Fayette",75010,https://all.accor.com/hotel/0863/index.fr.shtml,catalog_api,france,IBIS PARIS GARE DU NORD LA FAYETTE 10EME,PARIS,,,,False,missing
B4F3,B4F3,Novotel Paris 20 Belleville,NOV,NOVOTEL,PARIS,France,64 74 Boulevard De Belleville,75020,https://all.accor.com/hotel/B4F3/index.fr.shtml,catalog_api,france,NOVOTEL PARIS 20 BELLEVILLE,PARIS,,,,False,missing
B385,B385,25hours Hotel Paris Terminus Nord,TWF,25HOURS,PARIS,France,"12 Boulevard de Denain, Île-de-France",75010,https://all.accor.com/hotel/B385/index.fr.shtml,catalog_api,france,25HOURS HOTEL PARIS TERMINUS NORD,PARIS,,,,False,missing
0934,934,Hôtel Mercure Paris Bercy Bibliothèque,MER,MERCURE,PARIS,France,"6, boulevard Vincent Auriol",75013,https://all.accor.com/hotel/0934/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS BERCY BIBLIOTHEQUE,PARIS,,,,False,missing
B8R1,B8R1,Maison Delano Paris,DEL,DELANO,PARIS,France,4 Rue d'Anjou,75008,https://all.accor.com/hotel/B8R1/index.fr.shtml,catalog_api,france,MAISON DELANO PARIS,PARIS,,,,False,missing
0900,900,ibis Paris Canal Saint-Martin,IBH,IBIS,PARIS,France,"12, rue Louis Blanc",75010,https://all.accor.com/hotel/0900/index.fr.shtml,catalog_api,france,IBIS PARIS CANAL SAINT MARTIN,PARIS,,,,False,missing
0905,905,Mercure Paris Centre Gare Montparnasse,MER,MERCURE,PARIS,France,20 rue de la Gaité,75014,https://all.accor.com/hotel/0905/index.fr.shtml,catalog_api,france,MERCURE PARIS CENTRE GARE MONTPARNASSE,PARIS,,,,False,missing
0935,935,Novotel Paris Centre Bercy,NOV,NOVOTEL,PARIS,France,85 rue de Bercy,75012,https://all.accor.com/hotel/0935/index.fr.shtml,catalog_api,france,NOVOTEL PARIS CENTRE BERCY,PARIS,,,,False,missing
0941,941,ibis Styles Paris Bercy,IBS,IBIS STYLES,PARIS,France,77 rue de Bercy,75012,https://all.accor.com/hotel/0941/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS BERCY,PARIS,,,,False,missing
1191,1191,Hôtel Mercure Paris Place d'Italie,MER,MERCURE,PARIS,France,25 boulevard Auguste Blanqui,75013,https://all.accor.com/hotel/1191/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS PLACE D ITALIE,PARIS,4.5,759,10.0,True,missing
0694,694,Mercure Paris Butte Montmartre Basilique,MER,MERCURE,PARIS,France,"100, Boulevard Rochechouart",75018,https://all.accor.com/hotel/0694/index.fr.shtml,catalog_api,france,MERCURE PARIS BUTTE MONTMARTRE BASILIQUE,PARIS,4.6,668,10.0,True,missing
A025,A025,Mercure Paris Pigalle Sacre Coeur,MER,MERCURE,PARIS,France,21 Boulevard de Clichy,75009,https://all.accor.com/hotel/A025/index.fr.shtml,catalog_api,france,MERCURE PARIS PIGALLE SACRE COEUR,PARIS,4.7,1049,10.0,True,missing
A4A6,A4A6,ibis Styles Paris Place d'Italie Butte-aux-Cailles,IBS,IBIS STYLES,PARIS,France,22 Rue Barrault,75013,https://all.accor.com/hotel/A4A6/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS PLACE D ITALIE BUTTE AUX CAILLES,PARIS,,,,False,missing
B2Q8,B2Q8,ibis Paris Gare Montparnasse Catalogne,IBH,IBIS,PARIS,France,7 Rue  Du Texel,75014,https://all.accor.com/hotel/B2Q8/index.fr.shtml,catalog_api,france,IBIS PARIS GARE MONTPARNASSE CATALOGNE,PARIS,,,,False,missing
B8H6,B8H6,Hotel Mercure Paris Gare Montparnasse TGV,MER,MERCURE,PARIS,France,"40 Rue Du Cdt René Mouchotte, Place De Catalogne",75014,https://all.accor.com/hotel/B8H6/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS GARE MONTPARNASSE TGV,PARIS,,,,False,missing
0803,803,ibis Paris Maine Montparnasse 14ème,IBH,IBIS,PARIS,France,"160, rue du Château, ., .",75014,https://all.accor.com/hotel/0803/index.fr.shtml,catalog_api,france,IBIS PARIS MAINE MONTPARNASSE 14EME,PARIS,,,,False,missing
0923,923,ibis Paris Italie Tolbiac 13ème,IBH,IBIS,PARIS,France,"177, rue de Tolbiac",75013,https://all.accor.com/hotel/0923/index.fr.shtml,catalog_api,france,IBIS PARIS ITALIE TOLBIAC 13EME,PARIS,,,,False,missing
A8R1,A8R1,ibis Styles Paris Gare Saint-Lazare,IBS,IBIS STYLES,PARIS,France,9 Rue De Constantinople,75008,https://all.accor.com/hotel/A8R1/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS GARE SAINT LAZARE,PARIS,,,,False,missing
0373,373,Hôtel Mercure Paris Montmartre Sacré-Coeur,MER,MERCURE,PARIS,France,3  rue Caulaincourt,75018,https://all.accor.com/hotel/0373/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS MONTMARTRE SACRE COEUR,PARIS,,,,False,missing
C0T4,C0T4,ibis Styles Paris Montmartre Batignolles,IBS,IBIS STYLES,PARIS,France,03 rue Forest,75018,https://all.accor.com/hotel/C0T4/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS MONTMARTRE BATIGNOLLES,PARIS,,,,False,missing
B431,B431,JO&JOE Paris Nation,JOE,JO&JOE,PARIS,France,"61, Rue De Buzenval",75020,https://all.accor.com/hotel/B431/index.fr.shtml,catalog_api,france,JO JOE PARIS NATION,PARIS,,,,False,missing
A0X1,A0X1,Aparthotel Adagio Paris Nation,ADG,ADAGIO,PARIS,France,15 Ter Rue Lamblardie,75012,https://all.accor.com/hotel/A0X1/index.fr.shtml,catalog_api,france,APARTHOTEL ADAGIO PARIS NATION,PARIS,,,,False,missing
A028,A028,ibis Styles Paris Eiffel Cambronne,IBS,IBIS STYLES,PARIS,France,166 Boulevard de Grenelle,75015,https://all.accor.com/hotel/A028/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS EIFFEL CAMBRONNE,PARIS,,,,False,missing
0959,959,ibis Paris Alésia Montparnasse 14ème,IBH,IBIS,PARIS,France,"49, rue des Plantes",75014,https://all.accor.com/hotel/0959/index.fr.shtml,catalog_api,france,IBIS PARIS ALESIA MONTPARNASSE 14EME,PARIS,,,,False,missing
B7S9,B7S9,Mercure Paris Montparnasse Pasteur,MER,MERCURE,PARIS,France,10 Rue Gager Gabillot,75015,https://all.accor.com/hotel/B7S9/index.fr.shtml,catalog_api,france,MERCURE PARIS MONTPARNASSE PASTEUR,PARIS,,,,False,missing
A0Y0,A0Y0,ibis Styles Paris Nation Porte de Montreuil,IBS,IBIS STYLES,PARIS,France,36 Rue De La Croix Saint Simon,75020,https://all.accor.com/hotel/A0Y0/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS NATION PORTE DE MONTREUIL,PARIS,,,,False,missing
B870,B870,Too Hotel & Spa Paris - MGallery Collection,MGA,MGALLERY,PARIS,France,65 Rue Bruneseau,75013,https://all.accor.com/hotel/B870/index.fr.shtml,catalog_api,france,TOO HOTEL SPA PARIS MGALLERY COLLECTION,PARIS,,,,False,missing
C099,C099,ibis Paris Nation Davout,IBH,IBIS,PARIS,France,110 rue des Orteaux,75020,https://all.accor.com/hotel/C099/index.fr.shtml,catalog_api,france,IBIS PARIS NATION DAVOUT,PARIS,,,,False,missing
B1P0,B1P0,ibis Styles Paris Nation Cours de Vincennes,IBS,IBIS STYLES,PARIS,France,96 Cours De Vincennes,75012,https://all.accor.com/hotel/B1P0/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS NATION COURS DE VINCENNES,PARIS,,,,False,missing
0634,634,ibis Paris Porte d'Italie,IBH,IBIS,GENTILLY,France,"13, rue du Val de Marne",94250,https://all.accor.com/hotel/0634/index.fr.shtml,catalog_api,france,IBIS PARIS PORTE D ITALIE,GENTILLY,,,,False,missing
B9M1,B9M1,ibis Styles Paris Batignolles,IBS,IBIS STYLES,PARIS,France,119 Avenue de Clichy,75017,https://all.accor.com/hotel/B9M1/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS BATIGNOLLES,PARIS,,,,False,missing
A5D5,A5D5,Le Royal Monceau - Raffles Paris,RAF,RAFFLES,PARIS,France,37 Avenue Hoche,75008,https://all.accor.com/hotel/A5D5/index.fr.shtml,catalog_api,france,LE ROYAL MONCEAU RAFFLES PARIS,PARIS,,,,False,missing
B2U6,B2U6,ibis Styles Paris Météor Avenue d'Italie,IBS,IBIS STYLES,PARIS,France,12 Avenue de la Porte d'Italie,75013,https://all.accor.com/hotel/B2U6/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS METEOR AVENUE D ITALIE,PARIS,,,,False,missing
C2L2,C2L2,Hotel Maison Hamelin Paris - Handwritten Collection,SOU,SOU,PARIS,France,10 rue de l'Amiral Hamelin,75116,https://all.accor.com/hotel/C2L2/index.fr.shtml,catalog_api,france,HOTEL MAISON HAMELIN PARIS HANDWRITTEN COLLECTION,PARIS,,,,False,missing
B6S4,B6S4,TRIBE Paris Batignolles,TRI,TRIBE,PARIS,France,176 Rue Cardinet,75017,https://all.accor.com/hotel/B6S4/index.fr.shtml,catalog_api,france,TRIBE PARIS BATIGNOLLES,PARIS,,,,False,missing
3239,3239,Novotel Suites Paris Montreuil Vincennes,SUI,NOVOTEL SUITES,PARIS,France,22 Avenue du professeur lemierre,75020,https://all.accor.com/hotel/3239/index.fr.shtml,catalog_api,france,NOVOTEL SUITES PARIS MONTREUIL VINCENNES,PARIS,,,,False,missing
C289,C289,greet Hotel Paris 13 Porte d'Italie,GRE,GREET,LE KREMLIN BICETRE,France,22 rue Voltaire,94270,https://all.accor.com/hotel/C289/index.fr.shtml,catalog_api,france,GREET HOTEL PARIS 13 PORTE D ITALIE,LE KREMLIN BICETRE,,,,False,missing
B2R6,B2R6,Aparthotel Adagio Paris 19eme Cité de la Musique,ADG,ADAGIO,PARIS,France,28 Boulevard D Indochine,75019,https://all.accor.com/hotel/B2R6/index.fr.shtml,catalog_api,france,APARTHOTEL ADAGIO PARIS 19EME CITE DE LA MUSIQUE,PARIS,,,,False,missing
0374,374,Hôtel Mercure Paris Porte d'Orléans,MER,MERCURE,MONTROUGE,France,13 rue Francois Ory,92120,https://all.accor.com/hotel/0374/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS PORTE D ORLEANS,MONTROUGE,,,,False,missing
0380,380,Novotel Paris Est Centre de Conference,NOV,NOVOTEL,BAGNOLET,France,1 Avenue de la Republique,93177,https://all.accor.com/hotel/0380/index.fr.shtml,catalog_api,france,NOVOTEL PARIS EST CENTRE DE CONFERENCE,BAGNOLET,,,,False,missing
B0D0,B0D0,JO&JOE Paris Gentilly,JOE,JO&JOE,GENTILLY,France,89-93 Av P. Vaillant Couturier,94250,https://all.accor.com/hotel/B0D0/index.fr.shtml,catalog_api,france,JO JOE PARIS GENTILLY,GENTILLY,,,,False,missing
0635,635,ibis Paris Porte d'Orléans,IBH,IBIS,MONTROUGE,France,33 rue Barbès,92120,https://all.accor.com/hotel/0635/index.fr.shtml,catalog_api,france,IBIS PARIS PORTE D ORLEANS,MONTROUGE,,,,False,missing
1936,1936,ibis Paris Brancion Parc des Expositions 15ème,IBH,IBIS,PARIS,France,"105, rue Brancion",75015,https://all.accor.com/hotel/1936/index.fr.shtml,catalog_api,france,IBIS PARIS BRANCION PARC DES EXPOSITIONS 15EME,PARIS,,,,False,missing
A6S7,A6S7,Hôtel Mercure Paris 17 Batignolles,MER,MERCURE,PARIS,France,118 Rue De Tocqueville,75017,https://all.accor.com/hotel/A6S7/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS 17 BATIGNOLLES,PARIS,,,,False,missing
0372,372,Hôtel Mercure Paris Arc de Triomphe Étoile,MER,MERCURE,PARIS,France,27 avenue des Ternes,75017,https://all.accor.com/hotel/0372/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS ARC DE TRIOMPHE ETOILE,PARIS,,,,False,missing
0633,633,ibis Paris Porte de Bagnolet,IBH,IBIS,BAGNOLET,France,1 rue Jean Jaures,93170,https://all.accor.com/hotel/0633/index.fr.shtml,catalog_api,france,IBIS PARIS PORTE DE BAGNOLET,BAGNOLET,,,,False,missing
0903,903,Hôtel Mercure Paris 15 Porte de Versailles,MER,MERCURE,PARIS,France,"6,  rue Saint Lambert",75015,https://all.accor.com/hotel/0903/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS 15 PORTE DE VERSAILLES,PARIS,,,,False,missing
B9H3,B9H3,ibis Budget Paris porte de la Chapelle - Aréna,IBB,IBIS BUDGET,PARIS,France,7 IMPASSE MARTEAU,75018,https://all.accor.com/hotel/B9H3/index.fr.shtml,catalog_api,france,IBIS BUDGET PARIS PORTE DE LA CHAPELLE ARENA,PARIS,,,,False,missing
C2M6,C2M6,ibis Styles Paris Porte de Pantin Philharmonie,IBS,IBIS STYLES,PANTIN,France,22 Avenue jean Lolive,93500,https://all.accor.com/hotel/C2M6/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS PORTE DE PANTIN PHILHARMONIE,PANTIN,,,,False,missing
A242,A242,Aparthotel Adagio Paris Malakoff Châtillon,ADG,ADAGIO,MALAKOFF,France,60 Avenue Pierre Brossolette,92240,https://all.accor.com/hotel/A242/index.fr.shtml,catalog_api,france,APARTHOTEL ADAGIO PARIS MALAKOFF CHATILLON,MALAKOFF,,,,False,missing
A7L6,A7L6,Novotel Paris Porte de Versailles,NOV,NOVOTEL,PARIS,France,4 Av De La Porte De La Plaine,75015,https://all.accor.com/hotel/A7L6/index.fr.shtml,catalog_api,france,NOVOTEL PARIS PORTE DE VERSAILLES,PARIS,,,,False,missing
C419,C419,ibis Paris Nord Porte de Saint Ouen,IBH,IBIS,SAINT OUEN,France,9 rue La Fontaine,93400,https://all.accor.com/hotel/C419/index.fr.shtml,catalog_api,france,IBIS PARIS NORD PORTE DE SAINT OUEN,SAINT OUEN,,,,False,missing
B1C3,B1C3,Mama Shelter Paris West,MSH,MAMA SHELTER,PARIS,France,20 Av. de la Porte de la Plaine,75015,https://all.accor.com/hotel/B1C3/index.fr.shtml,catalog_api,france,MAMA SHELTER PARIS WEST,PARIS,,,,False,missing
A780,A780,Hôtel Mercure Paris Saint-Ouen,MER,MERCURE,SAINT OUEN,France,115 Avenue Gabriel Peri,93400,https://all.accor.com/hotel/A780/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS SAINT OUEN,SAINT OUEN,,,,False,missing
0375,375,Hôtel Mercure Paris Porte de Versailles Expo,MER,MERCURE,VANVES,France,36 38  rue du moulin,92170,https://all.accor.com/hotel/0375/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS PORTE DE VERSAILLES EXPO,VANVES,,,,False,missing
B856,B856,TRIBE Paris Pantin,TRI,TRIBE,PANTIN,France,70 avenue du General Leclerc,93500,https://all.accor.com/hotel/B856/index.fr.shtml,catalog_api,france,TRIBE PARIS PANTIN,PANTIN,,,,False,missing
A026,A026,Hôtel Mercure Paris Malakoff Parc des Expositions,MER,MERCURE,MALAKOFF,France,122 Avenue Pierre Brossolette,92240,https://all.accor.com/hotel/A026/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS MALAKOFF PARC DES EXPOSITIONS,MALAKOFF,,,,False,missing
B0E4,B0E4,ibis budget Paris Clichy Mairie,IBB,IBIS BUDGET,CLICHY,France,18 20 Rue Palloy,92110,https://all.accor.com/hotel/B0E4/index.fr.shtml,catalog_api,france,IBIS BUDGET PARIS CLICHY MAIRIE,CLICHY,,,,False,missing
C5H9,C5H9,ibis Styles Paris Pont d'Ivry,IBS,IBIS STYLES,IVRY SUR SEINE,France,5 allee Jacques Laloe,94200,https://all.accor.com/hotel/C5H9/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS PONT D IVRY,IVRY SUR SEINE,,,,False,missing
C5J3,C5J3,Aparthotel Adagio Access Paris Pont D'Ivry,ADA,ADAGIO ACCESS,IVRY SUR SEINE,France,5 allee Jacques Laloe,94200,https://all.accor.com/hotel/C5J3/index.fr.shtml,catalog_api,france,APARTHOTEL ADAGIO ACCESS PARIS PONT D IVRY,IVRY SUR SEINE,,,,False,missing
A3C7,A3C7,ibis Styles Paris Mairie de Clichy,IBS,IBIS STYLES,CLICHY,France,14 Rue Dagobert,92110,https://all.accor.com/hotel/A3C7/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS MAIRIE DE CLICHY,CLICHY,,,,False,missing
B2E6,B2E6,ibis Clichy Centre Mairie,IBH,IBIS,CLICHY,France,4 Rue Marcellin Berthelot,92110,https://all.accor.com/hotel/B2E6/index.fr.shtml,catalog_api,france,IBIS CLICHY CENTRE MAIRIE,CLICHY,,,,False,missing
B854,B854,TRIBE Paris Clichy,TRI,TRIBE,CLICHY,France,105 bd Jean Jaures,92110,https://all.accor.com/hotel/B854/index.fr.shtml,catalog_api,france,TRIBE PARIS CLICHY,CLICHY,,,,False,missing
B717,B717,TRIBE Paris Saint Ouen,TRI,TRIBE,SAINT OUEN,France,33 Boulevard Jean Jaures,93400,https://all.accor.com/hotel/B717/index.fr.shtml,catalog_api,france,TRIBE PARIS SAINT OUEN,SAINT OUEN,,,,False,missing
B599,B599,Domaine Reine Margot Paris - Issy - MGallery Collection,MGA,MGALLERY,ISSY LES MOULINEAUX,France,3 Cours de la Reine Margot,92130,https://all.accor.com/hotel/B599/index.fr.shtml,catalog_api,france,DOMAINE REINE MARGOT PARIS ISSY MGALLERY COLLECTION,ISSY LES MOULINEAUX,,,,False,missing
B132,B132,Hôtel Mercure Paris Pont de Levallois Neuilly,MER,MERCURE,LEVALLOIS PERRET,France,19 Rue Paul Vaillant Couturier,92300,https://all.accor.com/hotel/B132/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS PONT DE LEVALLOIS NEUILLY,LEVALLOIS PERRET,,,,False,missing
B5U8,B5U8,ibis Styles Paris Romainville,IBS,IBIS STYLES,ROMAINVILLE,France,52 Avenue Gaston Roussel,93230,https://all.accor.com/hotel/B5U8/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS ROMAINVILLE,ROMAINVILLE,,,,False,missing
C5H8,C5H8,Résidence Mercure Paris Sud Villejuif,MER,MERCURE,VILLEJUIF,France,119 rue Edouard Vaillant,94800,https://all.accor.com/hotel/C5H8/index.fr.shtml,catalog_api,france,RESIDENCE MERCURE PARIS SUD VILLEJUIF,VILLEJUIF,,,,False,missing
C5J1,C5J1,Aparthotel Adagio Access Paris Sud Villejuif,ADA,ADAGIO ACCESS,VILLEJUIF,France,119 rue Edouard Vaillant,94800,https://all.accor.com/hotel/C5J1/index.fr.shtml,catalog_api,france,APARTHOTEL ADAGIO ACCESS PARIS SUD VILLEJUIF,VILLEJUIF,,,,False,missing
A6Q1,A6Q1,ibis Styles Clamart Gare Grand Paris,IBS,IBIS STYLES,CLAMART,France,11 Bis Rue Du Clos Montholon,92140,https://all.accor.com/hotel/A6Q1/index.fr.shtml,catalog_api,france,IBIS STYLES CLAMART GARE GRAND PARIS,CLAMART,,,,False,missing
A5H4,A5H4,ibis budget Bobigny Pantin,IBB,IBIS BUDGET,BOBIGNY,France,60 68 Av Henri Barbusse,93000,https://all.accor.com/hotel/A5H4/index.fr.shtml,catalog_api,france,IBIS BUDGET BOBIGNY PANTIN,BOBIGNY,,,,False,missing
B045,B045,ibis Styles Paris 16 Boulogne,IBS,IBIS STYLES,PARIS,France,19 Avenue Ferdinand Buisson,75016,https://all.accor.com/hotel/B045/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS 16 BOULOGNE,PARIS,,,,False,missing
B9Q7,B9Q7,ibis Styles Paris Villejuif,IBS,IBIS STYLES,VILLEJUIF,France,11 Avenue Louis Aragon,94800,https://all.accor.com/hotel/B9Q7/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS VILLEJUIF,VILLEJUIF,,,,False,missing
0747,747,Novotel Paris la Défense Esplanade,NOV,NOVOTEL,PARIS LA DEFENSE,France,"2 Boulevard de Neuilly, Paris La Défense Cedex",92081,https://all.accor.com/hotel/0747/index.fr.shtml,catalog_api,france,NOVOTEL PARIS LA DEFENSE ESPLANADE,PARIS LA DEFENSE,,,,False,missing
B879,B879,TRIBE Paris La Défense Esplanade,TRI,TRIBE,COURBEVOIE,France,11 rue de l'Abreuvoir,92400,https://all.accor.com/hotel/B879/index.fr.shtml,catalog_api,france,TRIBE PARIS LA DEFENSE ESPLANADE,COURBEVOIE,,,,False,missing
C1V8,C1V8,ibis Styles Paris Saint Denis Pleyel,IBS,IBIS STYLES,SAINT DENIS,France,2 QUAI DE ST OUEN,93200,https://all.accor.com/hotel/C1V8/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS SAINT DENIS PLEYEL,SAINT DENIS,,,,False,missing
0771,771,ibis Paris La Défense Esplanade,IBH,IBIS,PARIS LA DEFENSE,France,"4 Boulevard de Neuilly, Paris La Défense Cedex",92081,https://all.accor.com/hotel/0771/index.fr.shtml,catalog_api,france,IBIS PARIS LA DEFENSE ESPLANADE,PARIS LA DEFENSE,,,,False,missing
B5K2,B5K2,Mama Shelter Paris La Défense,MSH,MAMA SHELTER,PUTEAUX,France,10 Rue Jean Jaures,92800,https://all.accor.com/hotel/B5K2/index.fr.shtml,catalog_api,france,MAMA SHELTER PARIS LA DEFENSE,PUTEAUX,,,,False,missing
A039,A039,ibis Styles Paris Boulogne Marcel Sembat,IBS,IBIS STYLES,BOULOGNE BILLANCOURT,France,92 Boulevard de la Republique,92100,https://all.accor.com/hotel/A039/index.fr.shtml,catalog_api,france,IBIS STYLES PARIS BOULOGNE MARCEL SEMBAT,BOULOGNE BILLANCOURT,,,,False,missing
B917,B917,greet Hotel Boulogne Billancourt Paris,GRE,GREET,BOULOGNE BILLANCOURT,France,210 Bis Boulevard Jean Jaures,92100,https://all.accor.com/hotel/B917/index.fr.shtml,catalog_api,france,GREET HOTEL BOULOGNE BILLANCOURT PARIS,BOULOGNE BILLANCOURT,,,,False,missing
0912,912,Nest Hotel Paris la Défense - MGallery Collection,MGA,MGALLERY,PARIS LA DEFENSE,France,"GPS : 33 Voie des Sculpteurs, 92800 Puteaux, POSTALE : 34 Cours Michelet",92060,https://all.accor.com/hotel/0912/index.fr.shtml,catalog_api,france,NEST HOTEL PARIS LA DEFENSE MGALLERY COLLECTION,PARIS LA DEFENSE,,,,False,missing
1546,1546,Hôtel Mercure Paris La Defense,MER,MERCURE,COURBEVOIE,France,18 - 30 rue Baudin,92400,https://all.accor.com/hotel/1546/index.fr.shtml,catalog_api,france,HOTEL MERCURE PARIS LA DEFENSE,COURBEVOIE,,,,False,missing
C191,C191,TRIBE Paris Suresnes (ouverture prochaine),TRI,TRIBE,SURESNES,France,33 Quai Gallieni,92150,https://all.accor.com/hotel/C191/index.fr.shtml,catalog_api,france,TRIBE PARIS SURESNES OUVERTURE PROCHAINE,SURESNES,,,,False,missing
C034,C034,ibis Styles Bourg La Reine,IBS,IBIS STYLES,BOURG LA REINE,France,82 av General Leclerc,92340,https://all.accor.com/hotel/C034/index.fr.shtml,catalog_api,france,IBIS STYLES BOURG LA REINE,BOURG LA REINE,,,,False,missing
B8K9,B8K9,Aparthotel Adagio Paris Boulogne,ADG,ADAGIO,BOULOGNE BILLANCOURT,France,770 Rue Yves Kermen,92100,https://all.accor.com/hotel/B8K9/index.fr.shtml,catalog_api,france,APARTHOTEL ADAGIO PARIS BOULOGNE,BOULOGNE BILLANCOURT,,,,False,missing
