NOM BOUTIQUE,OPERATEUR,MACHINE,DATE,HEURE,STATUT,CODE EAN,NOM DU PRODUIT,QUANTITE,PRIX HT,VAT,PRIX TTC,TYPE,GAMME,MARQUE,FOURNISSEUR,ORDER ID (TICKET DE CAISSE),TEMPERATURE,METEO DU JOUR (MOYENNE),METEO DU MOIS (MOYENNE)
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,16:45:30.93,DONE,3608459578803,TONGS HOMME TO 100 NOIR,1,"",20.0000000000000000,6.0000000000000000,NON-F&B,ACCESSOIRES,DECATHLON,DECATHLON,12969,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-05-23,17:03:52.455,DONE,5000112604856,Coca-Cola Zero canette (33cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,13253,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,17:06:00.101,DONE,3124480167026,ORANGINA 50CL,1,"",10.0000000000000000,2.7000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,12970,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,17:12:17,DONE,"",RED BULL REGULAR 25 CL,1,"",0.10000000000000000000,4.9000000000000000,F&B,SANS ALCOOL,RED BULL,ASTORE,37272,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,17:12:17,DONE,"",RED BULL REGULAR 25 CL,1,"",0.10000000000000000000,4.9000000000000000,F&B,SANS ALCOOL,RED BULL,ASTORE,37272,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-05-23,17:53:47.178,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,13254,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (SOUVENIRS),2025-05-23,17:54:16.269,DONE,3770010804710,Chips 40g ,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SALEE,-,ASTORE,12335,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-05-23,17:54:56.212,DONE,5123597312556,Coca-Cola Zero bouteille en verre (25cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,12138,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-05-23,17:55:41.775,DONE,3503780004437,Jus Granini (25cl),2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,GRANINI,ASTORE,13255,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (SOUVENIRS),2025-05-23,18:20:31.06,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,12336,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-05-23,19:48:09.717,DONE,1111111111178,Champagne demi bouteille,1,"",5.5000000000000000,30.0000000000000000,F&B,ALCOOL,-,ASTORE,12210,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,19:59:28,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,37273,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,19:59:28,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,37273,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:15:43,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37274,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:19:51,DONE,"",LION 42g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,LION,ASTORE,37275,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:19:51,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,37275,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:20:52,DONE,"",FUZE TEA 33cl,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,FUZE TEA,ASTORE,37278,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:20:52,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37278,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:27:18,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,37276,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:27:18,DONE,"",M&M'S 45g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,M&M'S,ASTORE,37276,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:39:10,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37277,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,20:48:42,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37279,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:00:11,DONE,"",MOUSSE AU CHOCOLAT A L'ANCIENNE,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,37280,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:00:11,DONE,"",PUREE POMME VANILLE,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,37280,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:00:11,DONE,"",PUREE POMME VANILLE,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,37280,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:00:11,DONE,"",WRAP VEGGIE ŒUF PARMESAN TOMATES,1,"",0.10000000000000000000,7.0000000000000000,F&B,FOOD SALEE, - , - ,37280,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:00:11,DONE,"",WRAP VEGGIE ŒUF PARMESAN TOMATES,1,"",0.10000000000000000000,7.0000000000000000,F&B,FOOD SALEE, - , - ,37280,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-05-23,21:05:32.882,DONE,8002270014901,San Pellegrino bouteille en verre (50cl),2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,12211,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:19:59,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37281,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:20:36,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37282,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:32:22,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37286,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:33:53,DONE,"",TABLETTE DE CHOCOLAT NOIR 71% CACAO LE CHOCOLAT DES FRANÇAIS BIO 80G,1,"",0.10000000000000000000,12.0000000000000000,F&B,FOOD SUCREE,LE CHOCOLAT DES FRANÇAIS,ASTORE,37283,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:40:53,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37284,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:40:53,DONE,"",RAVIOLI RICOTTA EPINARD A LA FIORENTINA,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37284,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,21:46:28,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37285,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:00:02,DONE,"",LION 42g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,LION,ASTORE,37287,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:11:02,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37288,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:11:02,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37288,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:17:36,DONE,"",PUREE POMME VANILLE,1,"",0.10000000000000000000,3.9000000000000000,F&B,FOOD SUCREE, - , - ,37289,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:19:13,DONE,"",Good Bowl Soupe Miso,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE,BEENDI,BEENDI,37292,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:19:13,DONE,"",Good Bowl Dahl de Lentilles,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE,BEENDI,BEENDI,37292,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:23:12,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37290,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:26:40,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37291,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:26:40,DONE,"",SPRITE  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,SPRITE,ASTORE,37291,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:26:40,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37291,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:28:10,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37297,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:31:29,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,37295,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:31:29,DONE,"",SNICKERS 50g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,SNICKERS,ASTORE,37295,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:39:30,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,37293,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:41:09,DONE,"",POULET AU CURRY ROUGE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37294,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:44:50,DONE,"",CHIPS DE POULET ROTI 45g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SALEE, - , - ,37298,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:46:48,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37296,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:46:48,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37296,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:47:52,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37299,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:48:50,DONE,"",GOURDE,1,"",0.20000000000000000000,4.0000000000000000,NON-F&B,SOS, - , - ,37300,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,22:48:50,DONE,"",GOURDE EN VERRE NOVOTEL,1,"",0.20000000000000000000,8.0000000000000000,NON-F&B,SOS,NOVOTEL,ASTORE,37300,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-05-23,22:59:01.983,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",2,"",5.5000000000000000,4.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,12140,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-05-23,22:59:01.983,DONE,3179732326911,Vittel en verre (50cl),2,"",5.5000000000000000,10.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,12140,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-05-23,22:59:01.983,DONE,3770003262176,Biscuits aux pépites de chocolat (50g),1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,12140,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-05-23,23:06:55,,"",Kinder bueno,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,KINDER BUENO,ASTORE,25122,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-05-23,23:11:43,,"",Leamo Orangeade,1,"",0.10000000000000000000,5.0000000000000000,F&B,SANS ALCOOL,LEAMO,ASTORE,25123,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-05-23,23:13:41,,"",So Chips Nature,1,"",0.10000000000000000000,2.5000000000000000,F&B,FOOD SALEE,SO CHIPS,ASTORE,25124,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-05-23,23:13:41,,"",Eau Neuve Gazeuse,1,"",0.10000000000000000000,3.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,25124,,"",""
Novotel Porte d’Italie,DIGITIZME,FRIGO PORTE D’ITALIE,2025-05-23,23:13:41,,"",So Chips Nature,1,"",0.10000000000000000000,2.5000000000000000,F&B,FOOD SALEE,SO CHIPS,ASTORE,25124,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:26:33,DONE,"",COOKIE NOISETTE 80G,1,"",0.10000000000000000000,5.5000000000000000,F&B,FOOD SUCREE, - , - ,37301,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:27:41,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,37302,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:28:57,DONE,"",SPAGHETTI ALLA BOLOGNESE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37303,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:28:57,DONE,"",RAVIOLI RICOTTA EPINARD A LA FIORENTINA,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37303,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:30:55,DONE,"",SPAGHETTI ALLA BOLOGNESE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37305,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:31:32,DONE,"",CHIPS NATURE SEL GUERANDE 90g,1,"",0.10000000000000000000,4.0000000000000000,F&B,FOOD SALEE, - , - ,37304,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-05-23,23:34:34.946,DONE,5449000214843,Coca-cola Cherry,1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,12036,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-05-23,23:35:37.337,DONE,5000112604856,Coca-Cola Zero canette (33cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,13256,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:36:05,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37314,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:36:05,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37314,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:36:05,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37314,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,23:36:11.025,DONE,3760322850307,L'EAU NEUVE 50CL,1,"",10.0000000000000000,2.2000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,12971,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,23:36:11.025,DONE,5449000286192,sprite 50cl,1,"",10.0000000000000000,2.7000000000000000,F&B,SANS ALCOOL,SPRITE,ASTORE,12971,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,23:36:11.025,DONE,3760322850307,L'EAU NEUVE 50CL,1,"",10.0000000000000000,2.2000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,12971,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,23:36:11.025,DONE,3124480167026,ORANGINA 50CL,1,"",10.0000000000000000,2.7000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,12971,,"",""
Ibis budget Nice,ADIPOS,SCANNER NICE,2025-05-23,23:36:11.025,DONE,5449000214911,COCA-COLA SLIM BTE 33CL,1,"",10.0000000000000000,2.0000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,12971,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-05-23,23:39:08.962,DONE,3124480184207,Orangina (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,ORANGINA,ASTORE,12037,,"",""
Ibis budget Strasbourg Centre République,SELFLYSTORE,FRIGO STRASBOURG,2025-05-23,23:39:08.962,DONE,5449000214799,Coca Cola Zero (33cl),1,"",10.0000000000000000,2.5000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,12037,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:41:54,DONE,"",SPAGHETTI ALLA BOLOGNESE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37306,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:43:19,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,37308,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 1),2025-05-23,23:44:11.11,DONE,3041091099914,Bière Gallia (25cl),1,"",5.5000000000000000,7.0000000000000000,F&B,ALCOOL,GALLIA,ASTORE,12141,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:44:58,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37307,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:44:58,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37307,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (SOUVENIRS),2025-05-23,23:45:47.941,DONE,3770003262176,Biscuits aux pépites de chocolat (50g),1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SUCREE,MONOPRIX,MONOPRIX,12337,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:46:06,DONE,"",SAN PELLEGRINO  50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,SAN PELLEGRINO,ASTORE,37309,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-05-23,23:46:10.061,DONE,7613035356023,"Barre chocolatée (ex : Mars, Twix, Lion...)",1,"",5.5000000000000000,2.0000000000000000,F&B,FOOD SUCREE,-,ASTORE,12212,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:51:38,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37310,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:51:38,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37310,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:52:40,DONE,"",COCA COLA ZERO  33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37311,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:52:40,DONE,"",COCA COLA 33CL,1,"",0.10000000000000000000,2.9000000000000000,F&B,SANS ALCOOL,COCA COLA,ASTORE,37311,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:52:55,DONE,"",SPAGHETTI ALLA BOLOGNESE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37312,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:52:55,DONE,"",GNOCHI CACIO E PEPE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37312,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-23,23:57:59,DONE,"",KINDER BUENO 43g,1,"",0.10000000000000000000,2.9000000000000000,F&B,FOOD SUCREE,KINDER,ASTORE,37313,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (APERO PREMIUM 2),2025-05-23,23:58:10.461,DONE,3179732326911,Vittel en verre (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,12213,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-05-23,23:59:03.999,DONE,3770010804710,Chips 40g ,1,"",5.5000000000000000,3.0000000000000000,F&B,FOOD SALEE,-,ASTORE,13257,,"",""
Mercure Paris Montmartre Sacré-Cœur,SELFLYSTORE,FRIGO MONTMARTRE (GRAB & GO),2025-05-23,23:59:03.999,DONE,3760322850307,L'Eau Neuve (50cl),1,"",5.5000000000000000,5.0000000000000000,F&B,SANS ALCOOL,EAU NEUVE,ASTORE,13257,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-24,00:01:24,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37315,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-24,00:01:24,DONE,"",VITTEL 50cl,1,"",0.10000000000000000000,4.2000000000000000,F&B,SANS ALCOOL,VITTEL,ASTORE,37315,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-24,00:02:42,DONE,"",RAVIOLI RICOTTA EPINARD A LA FIORENTINA,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37316,,"",""
Novotel Paris Tour Eiffel,DIGITIZME,FRIGO TOUR EIFFEL,2025-05-24,00:02:42,DONE,"",POULET AU CURRY ROUGE,1,"",0.10000000000000000000,11.0000000000000000,F&B,FOOD SALEE, - , - ,37316,,"",""
