hotel_id,recap_column,row,etape,sous_etape,data_label,field_key,field_type_hint,raw_value,feature_column
novotel-paris-tour-eiffel,TOUR EIFFEL,54,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,FONTAINE À EAU,2_services_equipements_dispo_dans_le_lobby_fontaine_a_eau,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_fontaine_a_eau
mercure-montmartre,MONTMARTRE,54,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,FONTAINE À EAU,2_services_equipements_dispo_dans_le_lobby_fontaine_a_eau,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_fontaine_a_eau
mercure-boulogne,BOULOGNE,54,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,FONTAINE À EAU,2_services_equipements_dispo_dans_le_lobby_fontaine_a_eau,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_fontaine_a_eau
ibis-budget-nice,NICE,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
ibis-budget-strasbourg,STRASBOURG,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
ibis-styles-roissy-cdg,PARIS CDG,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
novotel-megeve,MEGEVE,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
novotel-paris-tour-eiffel,TOUR EIFFEL,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
mercure-montmartre,MONTMARTRE,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
mercure-boulogne,BOULOGNE,55,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,MACHINE À CAFÉ,2_services_equipements_dispo_dans_le_lobby_machine_a_cafe,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_machine_a_cafe
ibis-budget-nice,NICE,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
ibis-budget-strasbourg,STRASBOURG,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
ibis-styles-roissy-cdg,PARIS CDG,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,1,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
novotel-megeve,MEGEVE,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
novotel-paris-tour-eiffel,TOUR EIFFEL,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
mercure-montmartre,MONTMARTRE,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
mercure-boulogne,BOULOGNE,56,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,BOUILLOIRE,2_services_equipements_dispo_dans_le_lobby_bouilloire,boolean,0,d_recap_2_services_equipements_dispo_dans_le_lobby_bouilloire
ibis-budget-nice,NICE,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
ibis-budget-strasbourg,STRASBOURG,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
ibis-styles-roissy-cdg,PARIS CDG,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
novotel-megeve,MEGEVE,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
novotel-paris-tour-eiffel,TOUR EIFFEL,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
mercure-montmartre,MONTMARTRE,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
mercure-boulogne,BOULOGNE,57,"2 - SERVICES &
EQUIPEMENTS",DISPO DANS LE LOBBY,ASSISES,2_services_equipements_dispo_dans_le_lobby_assises,categorical,1,d_recap_2_services_equipements_dispo_dans_le_lobby_assises
ibis-budget-nice,NICE,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
ibis-budget-strasbourg,STRASBOURG,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,0.6,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
ibis-styles-roissy-cdg,PARIS CDG,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,80.0,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
novotel-megeve,MEGEVE,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
mercure-montmartre,MONTMARTRE,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
mercure-boulogne,BOULOGNE,58,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS (%),3_profil_de_vos_clients_loisirs_loisirs_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_pct
ibis-budget-nice,NICE,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
ibis-budget-strasbourg,STRASBOURG,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
ibis-styles-roissy-cdg,PARIS CDG,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
novotel-megeve,MEGEVE,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
mercure-montmartre,MONTMARTRE,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
mercure-boulogne,BOULOGNE,59,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS INDIVIDUELS (%),3_profil_de_vos_clients_loisirs_loisirs_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_individuels_pct
ibis-budget-nice,NICE,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
ibis-budget-strasbourg,STRASBOURG,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
ibis-styles-roissy-cdg,PARIS CDG,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
novotel-megeve,MEGEVE,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
novotel-paris-tour-eiffel,TOUR EIFFEL,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
mercure-montmartre,MONTMARTRE,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
mercure-boulogne,BOULOGNE,60,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > SOLO,3_profil_de_vos_clients_loisirs_top_1_solo,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_solo
ibis-budget-nice,NICE,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
ibis-budget-strasbourg,STRASBOURG,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
ibis-styles-roissy-cdg,PARIS CDG,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
novotel-megeve,MEGEVE,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
novotel-paris-tour-eiffel,TOUR EIFFEL,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
mercure-montmartre,MONTMARTRE,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
mercure-boulogne,BOULOGNE,61,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > COUPLES,3_profil_de_vos_clients_loisirs_top_1_couples,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_couples
ibis-budget-nice,NICE,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
ibis-budget-strasbourg,STRASBOURG,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
ibis-styles-roissy-cdg,PARIS CDG,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
novotel-megeve,MEGEVE,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
novotel-paris-tour-eiffel,TOUR EIFFEL,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
mercure-montmartre,MONTMARTRE,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
mercure-boulogne,BOULOGNE,62,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > AMIS,3_profil_de_vos_clients_loisirs_top_1_amis,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_amis
ibis-budget-nice,NICE,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
ibis-budget-strasbourg,STRASBOURG,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
ibis-styles-roissy-cdg,PARIS CDG,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
novotel-megeve,MEGEVE,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
novotel-paris-tour-eiffel,TOUR EIFFEL,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,1,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
mercure-montmartre,MONTMARTRE,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
mercure-boulogne,BOULOGNE,63,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,TOP 1 > FAMILLES,3_profil_de_vos_clients_loisirs_top_1_familles,boolean,,d_recap_3_profil_de_vos_clients_loisirs_top_1_familles
ibis-budget-nice,NICE,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
ibis-budget-strasbourg,STRASBOURG,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
ibis-styles-roissy-cdg,PARIS CDG,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
novotel-megeve,MEGEVE,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
mercure-montmartre,MONTMARTRE,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
mercure-boulogne,BOULOGNE,64,"3 - PROFIL DE VOS
CLIENTS",LOISIRS,LOISIRS GROUPES (%),3_profil_de_vos_clients_loisirs_loisirs_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_loisirs_loisirs_groupes_pct
ibis-budget-nice,NICE,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
ibis-budget-strasbourg,STRASBOURG,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,0.4,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
ibis-styles-roissy-cdg,PARIS CDG,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,20.0,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
novotel-megeve,MEGEVE,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
mercure-montmartre,MONTMARTRE,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
mercure-boulogne,BOULOGNE,65,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES (%),3_profil_de_vos_clients_affaires_affaires_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_pct
ibis-budget-nice,NICE,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
ibis-budget-strasbourg,STRASBOURG,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
ibis-styles-roissy-cdg,PARIS CDG,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
novotel-megeve,MEGEVE,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
mercure-montmartre,MONTMARTRE,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
mercure-boulogne,BOULOGNE,66,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES INDIVIDUELS (%),3_profil_de_vos_clients_affaires_affaires_individuels_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_individuels_pct
ibis-budget-nice,NICE,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
ibis-budget-strasbourg,STRASBOURG,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
ibis-styles-roissy-cdg,PARIS CDG,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
novotel-megeve,MEGEVE,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
mercure-montmartre,MONTMARTRE,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
mercure-boulogne,BOULOGNE,67,"3 - PROFIL DE VOS
CLIENTS",AFFAIRES,AFFAIRES GROUPES (%),3_profil_de_vos_clients_affaires_affaires_groupes_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_affaires_affaires_groupes_pct
ibis-budget-nice,NICE,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
ibis-budget-strasbourg,STRASBOURG,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,0.6,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
ibis-styles-roissy-cdg,PARIS CDG,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,70.0,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
novotel-megeve,MEGEVE,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
novotel-paris-tour-eiffel,TOUR EIFFEL,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
mercure-montmartre,MONTMARTRE,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
mercure-boulogne,BOULOGNE,68,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,NATIONAL (%),3_profil_de_vos_clients_national_vs_inter_national_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_national_vs_inter_national_pct
ibis-budget-nice,NICE,69,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,INTERNATIONAL (%),3_profil_de_vos_clients_national_vs_inter_international_pct,numeric_pct,,d_recap_3_profil_de_vos_clients_national_vs_inter_international_pct
ibis-budget-strasbourg,STRASBOURG,69,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,INTERNATIONAL (%),3_profil_de_vos_clients_national_vs_inter_international_pct,numeric_pct,0.4,d_recap_3_profil_de_vos_clients_national_vs_inter_international_pct
ibis-styles-roissy-cdg,PARIS CDG,69,"3 - PROFIL DE VOS
CLIENTS",NATIONAL VS. INTER.,INTERNATIONAL (%),3_profil_de_vos_clients_national_vs_inter_international_pct,numeric_pct,30.0,d_recap_3_profil_de_vos_clients_national_vs_inter_international_pct
